Frame No.,Frame Time,GPS Time,Latitude,Longitude
45,20:00:27,20:00:27,32.702917500,-117.233505333
46,20:00:27,20:00:27,32.702917500,-117.233505333
47,20:00:27,20:00:27,32.702917500,-117.233505333
48,20:00:27,20:00:27,32.702917500,-117.233505333
49,20:00:27,20:00:27,32.702917500,-117.233505333
50,20:00:27,20:00:27,32.702917500,-117.233505333
51,20:00:27,20:00:27,32.702917500,-117.233505333
52,20:00:32,19:06:32,32.702557000,-117.233945667
53,20:00:32,19:06:32,32.702557000,-117.233945667
54,20:00:32,19:06:32,32.702557000,-117.233945667
55,20:00:32,19:06:32,32.702557000,-117.233945667
56,20:00:32,19:06:32,32.702557000,-117.233945667
57,20:00:32,19:06:32,32.702557000,-117.233945667
58,20:00:32,19:06:32,32.702557000,-117.233945667
59,20:00:32,19:06:32,32.702557000,-117.233945667
60,20:00:32,19:06:32,32.702557000,-117.233945667
61,20:00:32,19:06:32,32.702557000,-117.233945667
62,20:00:32,19:06:32,32.702557000,-117.233945667
63,20:00:32,19:06:32,32.702557000,-117.233945667
64,20:00:32,19:06:32,32.702557000,-117.233945667
65,20:00:32,19:06:32,32.702557000,-117.233945667
66,20:00:32,19:06:32,32.702557000,-117.233945667
67,20:00:32,19:06:32,32.702557000,-117.233945667
68,20:00:32,19:06:32,32.702557000,-117.233945667
69,20:00:32,19:06:32,32.702557000,-117.233945667
70,20:00:32,19:06:32,32.702557000,-117.233945667
71,20:00:32,19:06:32,32.702557000,-117.233945667
72,20:00:32,19:06:32,32.702557000,-117.233945667
73,20:00:32,19:06:32,32.702557000,-117.233945667
74,20:00:32,19:06:32,32.702557000,-117.233945667
75,20:00:32,19:06:32,32.702557000,-117.233945667
76,20:00:32,19:06:32,32.702557000,-117.233945667
77,20:00:32,19:06:32,32.702557000,-117.233945667
78,20:00:32,19:06:32,32.702557000,-117.233945667
79,20:00:32,19:06:32,32.702557000,-117.233945667
80,20:00:32,19:06:32,32.702557000,-117.233945667
81,20:00:32,19:06:32,32.702557000,-117.233945667
82,20:00:32,19:06:32,32.702557000,-117.233945667
83,20:00:32,19:06:32,32.702557000,-117.233945667
84,20:00:32,19:06:32,32.702557000,-117.233945667
85,20:00:32,19:06:32,32.702557000,-117.233945667
86,20:00:32,19:06:32,32.702557000,-117.233945667
87,20:00:32,19:06:32,32.702557000,-117.233945667
88,20:00:32,19:06:32,32.702557000,-117.233945667
89,20:00:32,19:06:32,32.702557000,-117.233945667
90,20:00:32,19:06:32,32.702557000,-117.233945667
91,20:00:32,19:06:32,32.702557000,-117.233945667
92,20:00:32,19:06:32,32.702557000,-117.233945667
93,20:00:32,19:06:32,32.702557000,-117.233945667
94,20:00:32,19:06:32,32.702557000,-117.233945667
95,20:00:32,19:06:32,32.702557000,-117.233945667
96,20:00:32,19:06:32,32.702557000,-117.233945667
97,20:00:32,19:06:32,32.702557000,-117.233945667
98,20:00:32,19:06:32,32.702557000,-117.233945667
99,20:00:32,19:06:32,32.702557000,-117.233945667
100,20:00:32,19:06:32,32.702557000,-117.233945667
101,20:00:32,19:06:32,32.702557000,-117.233945667
102,20:00:32,19:06:32,32.702557000,-117.233945667
103,20:00:32,19:06:32,32.702557000,-117.233945667
104,20:00:32,19:06:32,32.702557000,-117.233945667
105,20:00:32,19:06:32,32.702557000,-117.233945667
106,20:00:32,19:06:32,32.702557000,-117.233945667
107,20:00:32,19:06:32,32.702557000,-117.233945667
108,20:00:32,19:06:32,32.702557000,-117.233945667
109,20:00:32,19:06:32,32.702557000,-117.233945667
110,20:00:32,19:06:32,32.702557000,-117.233945667
111,20:00:32,19:06:32,32.702557000,-117.233945667
112,20:00:32,19:06:32,32.702557000,-117.233945667
113,20:00:32,19:06:32,32.702557000,-117.233945667
114,20:00:32,19:06:32,32.702557000,-117.233945667
115,20:00:32,19:06:32,32.702557000,-117.233945667
116,20:00:32,19:06:32,32.702557000,-117.233945667
117,20:00:32,19:06:32,32.702557000,-117.233945667
118,20:00:32,19:06:32,32.702557000,-117.233945667
119,20:00:32,19:06:32,32.702557000,-117.233945667
120,20:00:32,19:06:32,32.702557000,-117.233945667
121,20:00:32,19:06:32,32.702557000,-117.233945667
122,20:00:32,19:06:32,32.702557000,-117.233945667
123,20:00:32,19:06:32,32.702557000,-117.233945667
124,20:00:32,19:06:32,32.702557000,-117.233945667
125,20:00:32,19:06:32,32.702557000,-117.233945667
126,20:00:32,19:06:32,32.702557000,-117.233945667
127,20:00:32,19:06:32,32.702557000,-117.233945667
128,20:00:32,19:06:32,32.702557000,-117.233945667
129,20:00:32,19:06:32,32.702557000,-117.233945667
130,20:00:32,19:06:32,32.702557000,-117.233945667
131,20:00:32,19:06:32,32.702557000,-117.233945667
132,20:00:32,19:06:32,32.702557000,-117.233945667
133,20:00:32,19:06:32,32.702557000,-117.233945667
134,20:00:32,19:06:32,32.702557000,-117.233945667
135,20:00:32,19:06:32,32.702557000,-117.233945667
136,20:00:32,19:06:32,32.702557000,-117.233945667
137,20:00:32,19:06:32,32.702557000,-117.233945667
138,20:00:32,19:06:32,32.702557000,-117.233945667
139,20:00:32,19:06:32,32.702557000,-117.233945667
140,20:00:32,19:06:32,32.702557000,-117.233945667
141,20:00:32,19:06:32,32.702557000,-117.233945667
142,20:00:32,19:06:32,32.702557000,-117.233945667
143,20:00:32,19:06:32,32.702557000,-117.233945667
144,20:00:32,19:06:32,32.702557000,-117.233945667
145,20:00:32,19:06:32,32.702557000,-117.233945667
146,20:00:32,19:06:32,32.702557000,-117.233945667
147,20:00:32,19:06:32,32.702557000,-117.233945667
148,20:00:32,19:06:32,32.702557000,-117.233945667
149,20:00:32,19:06:32,32.702557000,-117.233945667
150,20:00:32,19:06:32,32.702557000,-117.233945667
151,20:00:32,19:06:32,32.702557000,-117.233945667
152,20:00:32,19:06:32,32.702557000,-117.233945667
153,20:00:32,19:06:32,32.702557000,-117.233945667
154,20:00:32,19:06:32,32.702557000,-117.233945667
155,20:00:32,19:06:32,32.702557000,-117.233945667
156,20:00:32,19:06:32,32.702557000,-117.233945667
157,20:00:32,19:06:32,32.702557000,-117.233945667
158,20:00:32,19:06:32,32.702557000,-117.233945667
159,20:00:32,19:06:32,32.702557000,-117.233945667
160,20:00:32,19:06:32,32.702557000,-117.233945667
161,20:00:32,19:06:32,32.702557000,-117.233945667
162,20:00:32,19:06:32,32.702557000,-117.233945667
163,20:00:32,19:06:32,32.702557000,-117.233945667
164,20:00:32,19:06:32,32.702557000,-117.233945667
165,20:00:32,19:06:32,32.702557000,-117.233945667
166,20:00:32,19:06:32,32.702557000,-117.233945667
167,20:00:32,19:06:32,32.702557000,-117.233945667
168,20:00:32,19:06:32,32.702557000,-117.233945667
169,20:00:32,19:06:32,32.702557000,-117.233945667
170,20:00:32,19:06:32,32.702557000,-117.233945667
171,20:00:32,19:06:32,32.702557000,-117.233945667
172,20:00:32,19:06:32,32.702557000,-117.233945667
173,20:00:32,19:06:32,32.702557000,-117.233945667
174,20:00:32,19:06:32,32.702557000,-117.233945667
175,20:00:32,19:06:32,32.702557000,-117.233945667
176,20:00:32,19:06:32,32.702557000,-117.233945667
177,20:00:32,19:06:32,32.702557000,-117.233945667
178,20:00:32,19:06:32,32.702557000,-117.233945667
179,20:00:32,19:06:32,32.702557000,-117.233945667
180,20:00:32,19:06:32,32.702557000,-117.233945667
181,20:00:32,19:06:32,32.702557000,-117.233945667
182,20:00:32,19:06:32,32.702557000,-117.233945667
183,20:00:37,20:00:37,32.702790333,-117.233668000
184,20:00:37,20:00:37,32.702790333,-117.233668000
185,20:00:37,20:00:37,32.702790333,-117.233668000
186,20:00:37,20:00:37,32.702790333,-117.233668000
187,20:00:37,20:00:37,32.702790333,-117.233668000
188,20:00:37,20:00:37,32.702790333,-117.233668000
189,20:00:37,20:00:37,32.702790333,-117.233668000
190,20:00:37,20:00:37,32.702790333,-117.233668000
191,20:00:37,20:00:37,32.702790333,-117.233668000
192,20:00:37,20:00:37,32.702790333,-117.233668000
193,20:00:37,20:00:37,32.702790333,-117.233668000
194,20:00:37,20:00:37,32.702790333,-117.233668000
195,20:00:37,20:00:37,32.702790333,-117.233668000
196,20:00:37,20:00:37,32.702790333,-117.233668000
197,20:00:37,20:00:37,32.702790333,-117.233668000
198,20:00:37,20:00:37,32.702790333,-117.233668000
199,20:00:37,20:00:37,32.702790333,-117.233668000
200,20:00:37,20:00:37,32.702790333,-117.233668000
201,20:00:37,20:00:37,32.702790333,-117.233668000
202,20:00:37,20:00:37,32.702790333,-117.233668000
203,20:00:37,20:00:37,32.702790333,-117.233668000
204,20:00:37,20:00:37,32.702790333,-117.233668000
205,20:00:37,20:00:37,32.702790333,-117.233668000
206,20:00:37,20:00:37,32.702790333,-117.233668000
207,20:00:37,20:00:37,32.702790333,-117.233668000
208,20:00:37,20:00:37,32.702790333,-117.233668000
209,20:00:37,20:00:37,32.702790333,-117.233668000
210,20:00:37,20:00:37,32.702790333,-117.233668000
211,20:00:37,20:00:37,32.702790333,-117.233668000
212,20:00:37,20:00:37,32.702790333,-117.233668000
213,20:00:37,20:00:37,32.702790333,-117.233668000
214,20:00:37,20:00:37,32.702790333,-117.233668000
215,20:00:37,20:00:37,32.702790333,-117.233668000
216,20:00:37,20:00:37,32.702790333,-117.233668000
217,20:00:37,20:00:37,32.702790333,-117.233668000
218,20:00:37,20:00:37,32.702790333,-117.233668000
219,20:00:37,20:00:37,32.702790333,-117.233668000
220,20:00:37,20:00:37,32.702790333,-117.233668000
221,20:00:37,20:00:37,32.702790333,-117.233668000
222,20:00:37,20:00:37,32.702790333,-117.233668000
223,20:00:37,20:00:37,32.702790333,-117.233668000
224,20:00:37,20:00:37,32.702790333,-117.233668000
225,20:00:37,20:00:37,32.702790333,-117.233668000
226,20:00:37,20:00:37,32.702790333,-117.233668000
227,20:00:37,20:00:37,32.702790333,-117.233668000
228,20:00:37,20:00:37,32.702790333,-117.233668000
229,20:00:37,20:00:37,32.702790333,-117.233668000
230,20:00:37,20:00:37,32.702790333,-117.233668000
231,20:00:37,20:00:37,32.702790333,-117.233668000
232,20:00:37,20:00:37,32.702790333,-117.233668000
233,20:00:37,20:00:37,32.702790333,-117.233668000
234,20:00:37,20:00:37,32.702790333,-117.233668000
235,20:00:37,20:00:37,32.702790333,-117.233668000
236,20:00:37,20:00:37,32.702790333,-117.233668000
237,20:00:37,20:00:37,32.702790333,-117.233668000
238,20:00:37,20:00:37,32.702790333,-117.233668000
239,20:00:37,20:00:37,32.702790333,-117.233668000
240,20:00:37,20:00:37,32.702790333,-117.233668000
241,20:00:37,20:00:37,32.702790333,-117.233668000
242,20:00:37,20:00:37,32.702790333,-117.233668000
243,20:00:37,20:00:37,32.702790333,-117.233668000
244,20:00:37,20:00:37,32.702790333,-117.233668000
245,20:00:37,20:00:37,32.702790333,-117.233668000
246,20:00:37,20:00:37,32.702790333,-117.233668000
247,20:00:37,20:00:37,32.702790333,-117.233668000
248,20:00:37,20:00:37,32.702790333,-117.233668000
249,20:00:37,20:00:37,32.702790333,-117.233668000
250,20:00:37,20:00:37,32.702790333,-117.233668000
251,20:00:37,20:00:37,32.702790333,-117.233668000
252,20:00:37,20:00:37,32.702790333,-117.233668000
253,20:00:37,20:00:37,32.702790333,-117.233668000
254,20:00:37,20:00:37,32.702790333,-117.233668000
255,20:00:37,20:00:37,32.702790333,-117.233668000
256,20:00:37,20:00:37,32.702790333,-117.233668000
257,20:00:37,20:00:37,32.702790333,-117.233668000
258,20:00:37,20:00:37,32.702790333,-117.233668000
259,20:00:37,20:00:37,32.702790333,-117.233668000
260,20:00:37,20:00:37,32.702790333,-117.233668000
261,20:00:37,20:00:37,32.702790333,-117.233668000
262,20:00:37,20:00:37,32.702790333,-117.233668000
263,20:00:37,20:00:37,32.702790333,-117.233668000
264,20:00:37,20:00:37,32.702790333,-117.233668000
265,20:00:37,20:00:37,32.702790333,-117.233668000
266,20:00:37,20:00:37,32.702790333,-117.233668000
267,20:00:37,20:00:37,32.702790333,-117.233668000
268,20:00:37,20:00:37,32.702790333,-117.233668000
269,20:00:37,20:00:37,32.702790333,-117.233668000
270,20:00:37,20:00:37,32.702790333,-117.233668000
271,20:00:37,20:00:37,32.702790333,-117.233668000
272,20:00:37,20:00:37,32.702790333,-117.233668000
273,20:00:37,20:00:37,32.702790333,-117.233668000
274,20:00:37,20:00:37,32.702790333,-117.233668000
275,20:00:37,20:00:37,32.702790333,-117.233668000
276,20:00:37,20:00:37,32.702790333,-117.233668000
277,20:00:37,20:00:37,32.702790333,-117.233668000
278,20:00:37,20:00:37,32.702790333,-117.233668000
279,20:00:37,20:00:37,32.702790333,-117.233668000
280,20:00:37,20:00:37,32.702790333,-117.233668000
281,20:00:37,20:00:37,32.702790333,-117.233668000
282,20:00:37,20:00:37,32.702790333,-117.233668000
283,20:00:37,20:00:37,32.702790333,-117.233668000
284,20:00:37,20:00:37,32.702790333,-117.233668000
285,20:00:37,20:00:37,32.702790333,-117.233668000
286,20:00:37,20:00:37,32.702790333,-117.233668000
287,20:00:37,20:00:37,32.702790333,-117.233668000
288,20:00:37,20:00:37,32.702790333,-117.233668000
289,20:00:37,20:00:37,32.702790333,-117.233668000
290,20:00:37,20:00:37,32.702790333,-117.233668000
291,20:00:37,20:00:37,32.702790333,-117.233668000
292,20:00:37,20:00:37,32.702790333,-117.233668000
293,20:00:37,20:00:37,32.702790333,-117.233668000
294,20:00:37,20:00:37,32.702790333,-117.233668000
295,20:00:37,20:00:37,32.702790333,-117.233668000
296,20:00:37,20:00:37,32.702790333,-117.233668000
297,20:00:37,20:00:37,32.702790333,-117.233668000
298,20:00:37,20:00:37,32.702790333,-117.233668000
299,20:00:37,20:00:37,32.702790333,-117.233668000
300,20:00:37,20:00:37,32.702790333,-117.233668000
301,20:00:37,20:00:37,32.702790333,-117.233668000
302,20:00:37,20:00:37,32.702790333,-117.233668000
303,20:00:37,20:00:37,32.702790333,-117.233668000
304,20:00:37,20:00:37,32.702790333,-117.233668000
305,20:00:37,20:00:37,32.702790333,-117.233668000
306,20:00:37,20:00:37,32.702790333,-117.233668000
307,20:00:37,20:00:37,32.702790333,-117.233668000
308,20:00:37,20:00:37,32.702790333,-117.233668000
309,20:00:37,20:00:37,32.702790333,-117.233668000
310,20:00:37,20:00:37,32.702790333,-117.233668000
311,20:00:37,20:00:37,32.702790333,-117.233668000
312,20:00:37,20:00:37,32.702790333,-117.233668000
313,20:00:37,20:00:37,32.702790333,-117.233668000
314,20:00:37,20:00:37,32.702790333,-117.233668000
315,20:00:37,20:00:37,32.702790333,-117.233668000
316,20:00:42,20:00:42,32.702845667,-117.233678667
317,20:00:42,20:00:42,32.702845667,-117.233678667
318,20:00:42,20:00:42,32.702845667,-117.233678667
319,20:00:42,20:00:42,32.702845667,-117.233678667
320,20:00:42,20:00:42,32.702845667,-117.233678667
321,20:00:42,20:00:42,32.702845667,-117.233678667
322,20:00:42,20:00:42,32.702845667,-117.233678667
323,20:00:42,20:00:42,32.702845667,-117.233678667
324,20:00:42,20:00:42,32.702845667,-117.233678667
325,20:00:42,20:00:42,32.702845667,-117.233678667
326,20:00:42,20:00:42,32.702845667,-117.233678667
327,20:00:42,20:00:42,32.702845667,-117.233678667
328,20:00:42,20:00:42,32.702845667,-117.233678667
329,20:00:42,20:00:42,32.702845667,-117.233678667
330,20:00:42,20:00:42,32.702845667,-117.233678667
331,20:00:42,20:00:42,32.702845667,-117.233678667
332,20:00:42,20:00:42,32.702845667,-117.233678667
333,20:00:42,20:00:42,32.702845667,-117.233678667
334,20:00:42,20:00:42,32.702845667,-117.233678667
335,20:00:42,20:00:42,32.702845667,-117.233678667
336,20:00:42,20:00:42,32.702845667,-117.233678667
337,20:00:42,20:00:42,32.702845667,-117.233678667
338,20:00:42,20:00:42,32.702845667,-117.233678667
339,20:00:42,20:00:42,32.702845667,-117.233678667
340,20:00:42,20:00:42,32.702845667,-117.233678667
341,20:00:42,20:00:42,32.702845667,-117.233678667
342,20:00:42,20:00:42,32.702845667,-117.233678667
343,20:00:42,20:00:42,32.702845667,-117.233678667
344,20:00:42,20:00:42,32.702845667,-117.233678667
345,20:00:42,20:00:42,32.702845667,-117.233678667
346,20:00:42,20:00:42,32.702845667,-117.233678667
347,20:00:42,20:00:42,32.702845667,-117.233678667
348,20:00:42,20:00:42,32.702845667,-117.233678667
349,20:00:42,20:00:42,32.702845667,-117.233678667
350,20:00:42,20:00:42,32.702845667,-117.233678667
351,20:00:42,20:00:42,32.702845667,-117.233678667
352,20:00:42,20:00:42,32.702845667,-117.233678667
353,20:00:42,20:00:42,32.702845667,-117.233678667
354,20:00:42,20:00:42,32.702845667,-117.233678667
355,20:00:42,20:00:42,32.702845667,-117.233678667
356,20:00:42,20:00:42,32.702845667,-117.233678667
357,20:00:42,20:00:42,32.702845667,-117.233678667
358,20:00:42,20:00:42,32.702845667,-117.233678667
359,20:00:42,20:00:42,32.702845667,-117.233678667
360,20:00:42,20:00:42,32.702845667,-117.233678667
361,20:00:42,20:00:42,32.702845667,-117.233678667
362,20:00:42,20:00:42,32.702845667,-117.233678667
363,20:00:42,20:00:42,32.702845667,-117.233678667
364,20:00:42,20:00:42,32.702845667,-117.233678667
365,20:00:42,20:00:42,32.702845667,-117.233678667
366,20:00:42,20:00:42,32.702845667,-117.233678667
367,20:00:42,20:00:42,32.702845667,-117.233678667
368,20:00:42,20:00:42,32.702845667,-117.233678667
369,20:00:42,20:00:42,32.702845667,-117.233678667
370,20:00:42,20:00:42,32.702845667,-117.233678667
371,20:00:42,20:00:42,32.702845667,-117.233678667
372,20:00:42,20:00:42,32.702845667,-117.233678667
373,20:00:42,20:00:42,32.702845667,-117.233678667
374,20:00:42,20:00:42,32.702845667,-117.233678667
375,20:00:42,20:00:42,32.702845667,-117.233678667
376,20:00:42,20:00:42,32.702845667,-117.233678667
377,20:00:42,20:00:42,32.702845667,-117.233678667
378,20:00:42,20:00:42,32.702845667,-117.233678667
379,20:00:42,20:00:42,32.702845667,-117.233678667
380,20:00:42,20:00:42,32.702845667,-117.233678667
381,20:00:42,20:00:42,32.702845667,-117.233678667
382,20:00:42,20:00:42,32.702845667,-117.233678667
383,20:00:42,20:00:42,32.702845667,-117.233678667
384,20:00:42,20:00:42,32.702845667,-117.233678667
385,20:00:42,20:00:42,32.702845667,-117.233678667
386,20:00:42,20:00:42,32.702845667,-117.233678667
387,20:00:42,20:00:42,32.702845667,-117.233678667
388,20:00:42,20:00:42,32.702845667,-117.233678667
389,20:00:42,20:00:42,32.702845667,-117.233678667
390,20:00:42,20:00:42,32.702845667,-117.233678667
391,20:00:42,20:00:42,32.702845667,-117.233678667
392,20:00:42,20:00:42,32.702845667,-117.233678667
393,20:00:42,20:00:42,32.702845667,-117.233678667
394,20:00:42,20:00:42,32.702845667,-117.233678667
395,20:00:42,20:00:42,32.702845667,-117.233678667
396,20:00:42,20:00:42,32.702845667,-117.233678667
397,20:00:42,20:00:42,32.702845667,-117.233678667
398,20:00:42,20:00:42,32.702845667,-117.233678667
399,20:00:42,20:00:42,32.702845667,-117.233678667
400,20:00:42,20:00:42,32.702845667,-117.233678667
401,20:00:42,20:00:42,32.702845667,-117.233678667
402,20:00:42,20:00:42,32.702845667,-117.233678667
403,20:00:42,20:00:42,32.702845667,-117.233678667
404,20:00:42,20:00:42,32.702845667,-117.233678667
405,20:00:42,20:00:42,32.702845667,-117.233678667
406,20:00:42,20:00:42,32.702845667,-117.233678667
407,20:00:42,20:00:42,32.702845667,-117.233678667
408,20:00:42,20:00:42,32.702845667,-117.233678667
409,20:00:42,20:00:42,32.702845667,-117.233678667
410,20:00:42,20:00:42,32.702845667,-117.233678667
411,20:00:42,20:00:42,32.702845667,-117.233678667
412,20:00:42,20:00:42,32.702845667,-117.233678667
413,20:00:42,20:00:42,32.702845667,-117.233678667
414,20:00:42,20:00:42,32.702845667,-117.233678667
415,20:00:42,20:00:42,32.702845667,-117.233678667
416,20:00:42,20:00:42,32.702845667,-117.233678667
417,20:00:42,20:00:42,32.702845667,-117.233678667
418,20:00:42,20:00:42,32.702845667,-117.233678667
419,20:00:42,20:00:42,32.702845667,-117.233678667
420,20:00:42,20:00:42,32.702845667,-117.233678667
421,20:00:42,20:00:42,32.702845667,-117.233678667
422,20:00:42,20:00:42,32.702845667,-117.233678667
423,20:00:42,20:00:42,32.702845667,-117.233678667
424,20:00:42,20:00:42,32.702845667,-117.233678667
425,20:00:42,20:00:42,32.702845667,-117.233678667
426,20:00:42,20:00:42,32.702845667,-117.233678667
427,20:00:42,20:00:42,32.702845667,-117.233678667
428,20:00:42,20:00:42,32.702845667,-117.233678667
429,20:00:42,20:00:42,32.702845667,-117.233678667
430,20:00:42,20:00:42,32.702845667,-117.233678667
431,20:00:42,20:00:42,32.702845667,-117.233678667
432,20:00:42,20:00:42,32.702845667,-117.233678667
433,20:00:42,20:00:42,32.702845667,-117.233678667
434,20:00:42,20:00:42,32.702845667,-117.233678667
435,20:00:42,20:00:42,32.702845667,-117.233678667
436,20:00:42,20:00:42,32.702845667,-117.233678667
437,20:00:42,20:00:42,32.702845667,-117.233678667
438,20:00:42,20:00:42,32.702845667,-117.233678667
439,20:00:42,20:00:42,32.702845667,-117.233678667
440,20:00:42,20:00:42,32.702845667,-117.233678667
441,20:00:42,20:00:42,32.702845667,-117.233678667
442,20:00:42,20:00:42,32.702845667,-117.233678667
443,20:00:42,20:00:42,32.702845667,-117.233678667
444,20:00:42,20:00:42,32.702845667,-117.233678667
445,20:00:42,20:00:42,32.702845667,-117.233678667
446,20:00:42,20:00:42,32.702845667,-117.233678667
447,20:00:42,20:00:42,32.702845667,-117.233678667
448,20:00:47,20:00:47,32.702914833,-117.233640667
449,20:00:47,20:00:47,32.702914833,-117.233640667
450,20:00:47,20:00:47,32.702914833,-117.233640667
451,20:00:47,20:00:47,32.702914833,-117.233640667
452,20:00:47,20:00:47,32.702914833,-117.233640667
453,20:00:47,20:00:47,32.702914833,-117.233640667
454,20:00:47,20:00:47,32.702914833,-117.233640667
455,20:00:47,20:00:47,32.702914833,-117.233640667
456,20:00:47,20:00:47,32.702914833,-117.233640667
457,20:00:47,20:00:47,32.702914833,-117.233640667
458,20:00:47,20:00:47,32.702914833,-117.233640667
459,20:00:47,20:00:47,32.702914833,-117.233640667
460,20:00:47,20:00:47,32.702914833,-117.233640667
461,20:00:47,20:00:47,32.702914833,-117.233640667
462,20:00:47,20:00:47,32.702914833,-117.233640667
463,20:00:47,20:00:47,32.702914833,-117.233640667
464,20:00:47,20:00:47,32.702914833,-117.233640667
465,20:00:47,20:00:47,32.702914833,-117.233640667
466,20:00:47,20:00:47,32.702914833,-117.233640667
467,20:00:47,20:00:47,32.702914833,-117.233640667
468,20:00:47,20:00:47,32.702914833,-117.233640667
469,20:00:47,20:00:47,32.702914833,-117.233640667
470,20:00:47,20:00:47,32.702914833,-117.233640667
471,20:00:47,20:00:47,32.702914833,-117.233640667
472,20:00:47,20:00:47,32.702914833,-117.233640667
473,20:00:47,20:00:47,32.702914833,-117.233640667
474,20:00:47,20:00:47,32.702914833,-117.233640667
475,20:00:47,20:00:47,32.702914833,-117.233640667
476,20:00:47,20:00:47,32.702914833,-117.233640667
477,20:00:47,20:00:47,32.702914833,-117.233640667
478,20:00:47,20:00:47,32.702914833,-117.233640667
479,20:00:47,20:00:47,32.702914833,-117.233640667
480,20:00:47,20:00:47,32.702914833,-117.233640667
481,20:00:47,20:00:47,32.702914833,-117.233640667
482,20:00:47,20:00:47,32.702914833,-117.233640667
483,20:00:47,20:00:47,32.702914833,-117.233640667
484,20:00:47,20:00:47,32.702914833,-117.233640667
485,20:00:47,20:00:47,32.702914833,-117.233640667
486,20:00:47,20:00:47,32.702914833,-117.233640667
487,20:00:47,20:00:47,32.702914833,-117.233640667
488,20:00:47,20:00:47,32.702914833,-117.233640667
489,20:00:47,20:00:47,32.702914833,-117.233640667
490,20:00:47,20:00:47,32.702914833,-117.233640667
491,20:00:47,20:00:47,32.702914833,-117.233640667
492,20:00:47,20:00:47,32.702914833,-117.233640667
493,20:00:47,20:00:47,32.702914833,-117.233640667
494,20:00:47,20:00:47,32.702914833,-117.233640667
495,20:00:47,20:00:47,32.702914833,-117.233640667
496,20:00:47,20:00:47,32.702914833,-117.233640667
497,20:00:47,20:00:47,32.702914833,-117.233640667
498,20:00:47,20:00:47,32.702914833,-117.233640667
499,20:00:47,20:00:47,32.702914833,-117.233640667
500,20:00:47,20:00:47,32.702914833,-117.233640667
501,20:00:47,20:00:47,32.702914833,-117.233640667
502,20:00:47,20:00:47,32.702914833,-117.233640667
503,20:00:47,20:00:47,32.702914833,-117.233640667
504,20:00:47,20:00:47,32.702914833,-117.233640667
505,20:00:47,20:00:47,32.702914833,-117.233640667
506,20:00:47,20:00:47,32.702914833,-117.233640667
507,20:00:47,20:00:47,32.702914833,-117.233640667
508,20:00:47,20:00:47,32.702914833,-117.233640667
509,20:00:47,20:00:47,32.702914833,-117.233640667
510,20:00:47,20:00:47,32.702914833,-117.233640667
511,20:00:47,20:00:47,32.702914833,-117.233640667
512,20:00:47,20:00:47,32.702914833,-117.233640667
513,20:00:47,20:00:47,32.702914833,-117.233640667
514,20:00:47,20:00:47,32.702914833,-117.233640667
515,20:00:47,20:00:47,32.702914833,-117.233640667
