Frame No.,Frame Time,GPS Time,Latitude,Longitude
165,19:55:57,19:55:56,32.703010167,-117.233155333
166,19:55:57,19:55:56,32.703010167,-117.233155333
167,19:55:57,19:55:56,32.703010167,-117.233155333
168,19:55:57,19:55:56,32.703010167,-117.233155333
169,19:55:57,19:55:56,32.703010167,-117.233155333
170,19:55:57,19:55:56,32.703010167,-117.233155333
171,19:55:57,19:55:56,32.703010167,-117.233155333
172,19:55:57,19:55:56,32.703010167,-117.233155333
173,19:55:57,19:55:56,32.703010167,-117.233155333
174,19:55:57,19:55:56,32.703010167,-117.233155333
175,19:55:57,19:55:56,32.703010167,-117.233155333
176,19:55:57,19:55:56,32.703010167,-117.233155333
177,19:55:57,19:55:56,32.703010167,-117.233155333
178,19:55:57,19:55:56,32.703010167,-117.233155333
179,19:55:57,19:55:56,32.703010167,-117.233155333
180,19:55:57,19:55:56,32.703010167,-117.233155333
181,19:55:57,19:55:56,32.703010167,-117.233155333
182,19:55:57,19:55:56,32.703010167,-117.233155333
183,19:55:57,19:55:56,32.703010167,-117.233155333
184,19:55:57,19:55:56,32.703010167,-117.233155333
185,19:55:57,19:55:56,32.703010167,-117.233155333
186,19:55:57,19:55:56,32.703010167,-117.233155333
187,19:55:57,19:55:56,32.703010167,-117.233155333
188,19:55:57,19:55:56,32.703010167,-117.233155333
189,19:55:57,19:55:56,32.703010167,-117.233155333
190,19:55:57,19:55:56,32.703010167,-117.233155333
191,19:55:57,19:55:56,32.703010167,-117.233155333
192,19:55:57,19:55:56,32.703010167,-117.233155333
193,19:55:57,19:55:56,32.703010167,-117.233155333
194,19:55:57,19:55:56,32.703010167,-117.233155333
195,19:55:57,19:55:56,32.703010167,-117.233155333
196,19:55:57,19:55:56,32.703010167,-117.233155333
197,19:55:57,19:55:56,32.703010167,-117.233155333
198,19:55:57,19:55:56,32.703010167,-117.233155333
199,19:55:57,19:55:56,32.703010167,-117.233155333
200,19:55:57,19:55:56,32.703010167,-117.233155333
201,19:55:57,19:55:56,32.703010167,-117.233155333
202,19:55:57,19:55:56,32.703010167,-117.233155333
203,19:55:57,19:55:56,32.703010167,-117.233155333
204,19:55:57,19:55:56,32.703010167,-117.233155333
205,19:55:57,19:55:56,32.703010167,-117.233155333
206,19:55:57,19:55:56,32.703010167,-117.233155333
207,19:55:57,19:55:56,32.703010167,-117.233155333
208,19:55:57,19:55:56,32.703010167,-117.233155333
209,19:55:57,19:55:56,32.703010167,-117.233155333
210,19:55:57,19:55:56,32.703010167,-117.233155333
211,19:55:57,19:55:56,32.703010167,-117.233155333
212,19:55:57,19:55:56,32.703010167,-117.233155333
213,19:55:57,19:55:56,32.703010167,-117.233155333
214,19:55:57,19:55:56,32.703010167,-117.233155333
215,19:55:57,19:55:56,32.703010167,-117.233155333
216,19:55:57,19:55:56,32.703010167,-117.233155333
217,19:55:57,19:55:56,32.703010167,-117.233155333
218,19:55:57,19:55:56,32.703010167,-117.233155333
219,19:55:57,19:55:56,32.703010167,-117.233155333
220,19:55:57,19:55:56,32.703010167,-117.233155333
221,19:55:57,19:55:56,32.703010167,-117.233155333
222,19:55:57,19:55:56,32.703010167,-117.233155333
223,19:55:57,19:55:56,32.703010167,-117.233155333
224,19:55:57,19:55:56,32.703010167,-117.233155333
225,19:55:57,19:55:56,32.703010167,-117.233155333
226,19:55:57,19:55:56,32.703010167,-117.233155333
227,19:55:57,19:55:56,32.703010167,-117.233155333
228,19:55:57,19:55:56,32.703010167,-117.233155333
229,19:55:57,19:55:56,32.703010167,-117.233155333
230,19:55:57,19:55:56,32.703010167,-117.233155333
231,19:55:57,19:55:56,32.703010167,-117.233155333
232,19:55:57,19:55:56,32.703010167,-117.233155333
233,19:55:57,19:55:56,32.703010167,-117.233155333
234,19:55:57,19:55:56,32.703010167,-117.233155333
235,19:55:57,19:55:56,32.703010167,-117.233155333
236,19:55:57,19:55:56,32.703010167,-117.233155333
237,19:55:57,19:55:56,32.703010167,-117.233155333
238,19:55:57,19:55:56,32.703010167,-117.233155333
239,19:55:57,19:55:56,32.703010167,-117.233155333
240,19:55:57,19:55:56,32.703010167,-117.233155333
241,19:55:57,19:55:56,32.703010167,-117.233155333
242,19:55:57,19:55:56,32.703010167,-117.233155333
243,19:55:57,19:55:56,32.703010167,-117.233155333
244,19:55:57,19:55:56,32.703010167,-117.233155333
245,19:55:57,19:55:56,32.703010167,-117.233155333
246,19:55:57,19:55:56,32.703010167,-117.233155333
247,19:55:57,19:55:56,32.703010167,-117.233155333
248,19:55:57,19:55:56,32.703010167,-117.233155333
249,19:55:57,19:55:56,32.703010167,-117.233155333
250,19:55:57,19:55:56,32.703010167,-117.233155333
251,19:56:02,19:56:00,32.702932833,-117.233052833
252,19:56:02,19:56:00,32.702932833,-117.233052833
253,19:56:02,19:56:00,32.702932833,-117.233052833
254,19:56:02,19:56:00,32.702932833,-117.233052833
255,19:56:02,19:56:00,32.702932833,-117.233052833
256,19:56:02,19:56:00,32.702932833,-117.233052833
257,19:56:02,19:56:00,32.702932833,-117.233052833
258,19:56:02,19:56:00,32.702932833,-117.233052833
259,19:56:02,19:56:00,32.702932833,-117.233052833
260,19:56:02,19:56:00,32.702932833,-117.233052833
261,19:56:02,19:56:00,32.702932833,-117.233052833
262,19:56:02,19:56:00,32.702932833,-117.233052833
263,19:56:02,19:56:00,32.702932833,-117.233052833
264,19:56:02,19:56:00,32.702932833,-117.233052833
265,19:56:02,19:56:00,32.702932833,-117.233052833
266,19:56:02,19:56:00,32.702932833,-117.233052833
267,19:56:02,19:56:00,32.702932833,-117.233052833
268,19:56:02,19:56:00,32.702932833,-117.233052833
269,19:56:02,19:56:00,32.702932833,-117.233052833
270,19:56:02,19:56:00,32.702932833,-117.233052833
271,19:56:02,19:56:00,32.702932833,-117.233052833
272,19:56:02,19:56:00,32.702932833,-117.233052833
273,19:56:02,19:56:00,32.702932833,-117.233052833
274,19:56:02,19:56:00,32.702932833,-117.233052833
275,19:56:02,19:56:00,32.702932833,-117.233052833
276,19:56:02,19:56:00,32.702932833,-117.233052833
277,19:56:02,19:56:00,32.702932833,-117.233052833
278,19:56:02,19:56:00,32.702932833,-117.233052833
279,19:56:02,19:56:00,32.702932833,-117.233052833
280,19:56:02,19:56:00,32.702932833,-117.233052833
281,19:56:02,19:56:00,32.702932833,-117.233052833
282,19:56:02,19:56:00,32.702932833,-117.233052833
283,19:56:02,19:56:00,32.702932833,-117.233052833
284,19:56:02,19:56:00,32.702932833,-117.233052833
285,19:56:02,19:56:00,32.702932833,-117.233052833
286,19:56:02,19:56:00,32.702932833,-117.233052833
287,19:56:02,19:56:00,32.702932833,-117.233052833
288,19:56:02,19:56:00,32.702932833,-117.233052833
289,19:56:02,19:56:00,32.702932833,-117.233052833
290,19:56:02,19:56:00,32.702932833,-117.233052833
291,19:56:02,19:56:00,32.702932833,-117.233052833
292,19:56:02,19:56:00,32.702932833,-117.233052833
293,19:56:02,19:56:00,32.702932833,-117.233052833
294,19:56:02,19:56:00,32.702932833,-117.233052833
295,19:56:02,19:56:00,32.702932833,-117.233052833
296,19:56:02,19:56:00,32.702932833,-117.233052833
297,19:56:02,19:56:00,32.702932833,-117.233052833
298,19:56:02,19:56:00,32.702932833,-117.233052833
299,19:56:02,19:56:00,32.702932833,-117.233052833
300,19:56:02,19:56:00,32.702932833,-117.233052833
301,19:56:02,19:56:00,32.702932833,-117.233052833
302,19:56:02,19:56:00,32.702932833,-117.233052833
303,19:56:02,19:56:00,32.702932833,-117.233052833
304,19:56:02,19:56:00,32.702932833,-117.233052833
305,19:56:02,19:56:00,32.702932833,-117.233052833
306,19:56:02,19:56:00,32.702932833,-117.233052833
307,19:56:02,19:56:00,32.702932833,-117.233052833
308,19:56:02,19:56:00,32.702932833,-117.233052833
309,19:56:02,19:56:00,32.702932833,-117.233052833
310,19:56:02,19:56:00,32.702932833,-117.233052833
311,19:56:02,19:56:00,32.702932833,-117.233052833
312,19:56:02,19:56:00,32.702932833,-117.233052833
313,19:56:02,19:56:00,32.702932833,-117.233052833
314,19:56:02,19:56:00,32.702932833,-117.233052833
315,19:56:02,19:56:00,32.702932833,-117.233052833
316,19:56:02,19:56:00,32.702932833,-117.233052833
317,19:56:02,19:56:00,32.702932833,-117.233052833
318,19:56:02,19:56:00,32.702932833,-117.233052833
319,19:56:02,19:56:00,32.702932833,-117.233052833
320,19:56:02,19:56:00,32.702932833,-117.233052833
321,19:56:02,19:56:00,32.702932833,-117.233052833
322,19:56:02,19:56:00,32.702932833,-117.233052833
323,19:56:02,19:56:00,32.702932833,-117.233052833
324,19:56:02,19:56:00,32.702932833,-117.233052833
325,19:56:02,19:56:00,32.702932833,-117.233052833
326,19:56:02,19:56:00,32.702932833,-117.233052833
327,19:56:02,19:56:00,32.702932833,-117.233052833
328,19:56:02,19:56:00,32.702932833,-117.233052833
329,19:56:02,19:56:00,32.702932833,-117.233052833
330,19:56:02,19:56:00,32.702932833,-117.233052833
331,19:56:02,19:56:00,32.702932833,-117.233052833
332,19:56:02,19:56:00,32.702932833,-117.233052833
333,19:56:02,19:56:00,32.702932833,-117.233052833
334,19:56:02,19:56:00,32.702932833,-117.233052833
335,19:56:02,19:56:00,32.702932833,-117.233052833
336,19:56:02,19:56:00,32.702932833,-117.233052833
337,19:56:02,19:56:00,32.702932833,-117.233052833
338,19:56:02,19:56:00,32.702932833,-117.233052833
339,19:56:02,19:56:00,32.702932833,-117.233052833
340,19:56:02,19:56:00,32.702932833,-117.233052833
341,19:56:02,19:56:00,32.702932833,-117.233052833
342,19:56:02,19:56:00,32.702932833,-117.233052833
343,19:56:02,19:56:00,32.702932833,-117.233052833
344,19:56:02,19:56:00,32.702932833,-117.233052833
345,19:56:02,19:56:00,32.702932833,-117.233052833
346,19:56:02,19:56:00,32.702932833,-117.233052833
347,19:56:02,19:56:00,32.702932833,-117.233052833
348,19:56:02,19:56:00,32.702932833,-117.233052833
349,19:56:02,19:56:00,32.702932833,-117.233052833
350,19:56:02,19:56:00,32.702932833,-117.233052833
351,19:56:02,19:56:00,32.702932833,-117.233052833
352,19:56:02,19:56:00,32.702932833,-117.233052833
353,19:56:02,19:56:00,32.702932833,-117.233052833
354,19:56:02,19:56:00,32.702932833,-117.233052833
355,19:56:02,19:56:00,32.702932833,-117.233052833
356,19:56:02,19:56:00,32.702932833,-117.233052833
357,19:56:02,19:56:00,32.702932833,-117.233052833
358,19:56:02,19:56:00,32.702932833,-117.233052833
359,19:56:02,19:56:00,32.702932833,-117.233052833
360,19:56:02,19:56:00,32.702932833,-117.233052833
361,19:56:02,19:56:00,32.702932833,-117.233052833
362,19:56:02,19:56:00,32.702932833,-117.233052833
363,19:56:02,19:56:00,32.702932833,-117.233052833
364,19:56:02,19:56:00,32.702932833,-117.233052833
365,19:56:02,19:56:00,32.702932833,-117.233052833
366,19:56:02,19:56:00,32.702932833,-117.233052833
367,19:56:02,19:56:00,32.702932833,-117.233052833
368,19:56:02,19:56:00,32.702932833,-117.233052833
369,19:56:02,19:56:00,32.702932833,-117.233052833
370,19:56:02,19:56:00,32.702932833,-117.233052833
371,19:56:02,19:56:00,32.702932833,-117.233052833
372,19:56:02,19:56:00,32.702932833,-117.233052833
373,19:56:02,19:56:00,32.702932833,-117.233052833
374,19:56:02,19:56:00,32.702932833,-117.233052833
375,19:56:02,19:56:00,32.702932833,-117.233052833
376,19:56:02,19:56:00,32.702932833,-117.233052833
377,19:56:02,19:56:00,32.702932833,-117.233052833
378,19:56:02,19:56:00,32.702932833,-117.233052833
379,19:56:02,19:56:00,32.702932833,-117.233052833
380,19:56:02,19:56:00,32.702932833,-117.233052833
381,19:56:07,19:56:06,32.702799167,-117.232926333
382,19:56:07,19:56:06,32.702799167,-117.232926333
383,19:56:07,19:56:06,32.702799167,-117.232926333
384,19:56:07,19:56:06,32.702799167,-117.232926333
385,19:56:07,19:56:06,32.702799167,-117.232926333
386,19:56:07,19:56:06,32.702799167,-117.232926333
387,19:56:07,19:56:06,32.702799167,-117.232926333
388,19:56:07,19:56:06,32.702799167,-117.232926333
389,19:56:07,19:56:06,32.702799167,-117.232926333
390,19:56:07,19:56:06,32.702799167,-117.232926333
391,19:56:07,19:56:06,32.702799167,-117.232926333
392,19:56:07,19:56:06,32.702799167,-117.232926333
393,19:56:07,19:56:06,32.702799167,-117.232926333
394,19:56:07,19:56:06,32.702799167,-117.232926333
395,19:56:07,19:56:06,32.702799167,-117.232926333
396,19:56:07,19:56:06,32.702799167,-117.232926333
397,19:56:07,19:56:06,32.702799167,-117.232926333
398,19:56:07,19:56:06,32.702799167,-117.232926333
399,19:56:07,19:56:06,32.702799167,-117.232926333
400,19:56:07,19:56:06,32.702799167,-117.232926333
401,19:56:07,19:56:06,32.702799167,-117.232926333
402,19:56:07,19:56:06,32.702799167,-117.232926333
403,19:56:07,19:56:06,32.702799167,-117.232926333
404,19:56:07,19:56:06,32.702799167,-117.232926333
405,19:56:07,19:56:06,32.702799167,-117.232926333
406,19:56:07,19:56:06,32.702799167,-117.232926333
407,19:56:07,19:56:06,32.702799167,-117.232926333
408,19:56:07,19:56:06,32.702799167,-117.232926333
409,19:56:07,19:56:06,32.702799167,-117.232926333
410,19:56:07,19:56:06,32.702799167,-117.232926333
411,19:56:07,19:56:06,32.702799167,-117.232926333
412,19:56:07,19:56:06,32.702799167,-117.232926333
413,19:56:07,19:56:06,32.702799167,-117.232926333
414,19:56:07,19:56:06,32.702799167,-117.232926333
415,19:56:07,19:56:06,32.702799167,-117.232926333
416,19:56:07,19:56:06,32.702799167,-117.232926333
417,19:56:07,19:56:06,32.702799167,-117.232926333
418,19:56:07,19:56:06,32.702799167,-117.232926333
419,19:56:07,19:56:06,32.702799167,-117.232926333
420,19:56:07,19:56:06,32.702799167,-117.232926333
421,19:56:07,19:56:06,32.702799167,-117.232926333
422,19:56:07,19:56:06,32.702799167,-117.232926333
423,19:56:07,19:56:06,32.702799167,-117.232926333
424,19:56:07,19:56:06,32.702799167,-117.232926333
425,19:56:07,19:56:06,32.702799167,-117.232926333
426,19:56:07,19:56:06,32.702799167,-117.232926333
427,19:56:07,19:56:06,32.702799167,-117.232926333
428,19:56:07,19:56:06,32.702799167,-117.232926333
429,19:56:07,19:56:06,32.702799167,-117.232926333
430,19:56:07,19:56:06,32.702799167,-117.232926333
431,19:56:07,19:56:06,32.702799167,-117.232926333
432,19:56:07,19:56:06,32.702799167,-117.232926333
433,19:56:07,19:56:06,32.702799167,-117.232926333
434,19:56:07,19:56:06,32.702799167,-117.232926333
435,19:56:07,19:56:06,32.702799167,-117.232926333
436,19:56:07,19:56:06,32.702799167,-117.232926333
437,19:56:07,19:56:06,32.702799167,-117.232926333
438,19:56:07,19:56:06,32.702799167,-117.232926333
439,19:56:07,19:56:06,32.702799167,-117.232926333
440,19:56:07,19:56:06,32.702799167,-117.232926333
441,19:56:07,19:56:06,32.702799167,-117.232926333
442,19:56:07,19:56:06,32.702799167,-117.232926333
443,19:56:07,19:56:06,32.702799167,-117.232926333
444,19:56:07,19:56:06,32.702799167,-117.232926333
445,19:56:07,19:56:06,32.702799167,-117.232926333
446,19:56:07,19:56:06,32.702799167,-117.232926333
447,19:56:07,19:56:06,32.702799167,-117.232926333
448,19:56:07,19:56:06,32.702799167,-117.232926333
449,19:56:07,19:56:06,32.702799167,-117.232926333
450,19:56:07,19:56:06,32.702799167,-117.232926333
451,19:56:07,19:56:06,32.702799167,-117.232926333
452,19:56:07,19:56:06,32.702799167,-117.232926333
453,19:56:07,19:56:06,32.702799167,-117.232926333
454,19:56:07,19:56:06,32.702799167,-117.232926333
455,19:56:07,19:56:06,32.702799167,-117.232926333
456,19:56:07,19:56:06,32.702799167,-117.232926333
457,19:56:07,19:56:06,32.702799167,-117.232926333
458,19:56:07,19:56:06,32.702799167,-117.232926333
459,19:56:07,19:56:06,32.702799167,-117.232926333
460,19:56:07,19:56:06,32.702799167,-117.232926333
461,19:56:07,19:56:06,32.702799167,-117.232926333
462,19:56:07,19:56:06,32.702799167,-117.232926333
463,19:56:07,19:56:06,32.702799167,-117.232926333
464,19:56:07,19:56:06,32.702799167,-117.232926333
465,19:56:07,19:56:06,32.702799167,-117.232926333
466,19:56:07,19:56:06,32.702799167,-117.232926333
467,19:56:07,19:56:06,32.702799167,-117.232926333
468,19:56:07,19:56:06,32.702799167,-117.232926333
469,19:56:07,19:56:06,32.702799167,-117.232926333
470,19:56:07,19:56:06,32.702799167,-117.232926333
471,19:56:07,19:56:06,32.702799167,-117.232926333
472,19:56:07,19:56:06,32.702799167,-117.232926333
473,19:56:07,19:56:06,32.702799167,-117.232926333
474,19:56:07,19:56:06,32.702799167,-117.232926333
475,19:56:07,19:56:06,32.702799167,-117.232926333
476,19:56:07,19:56:06,32.702799167,-117.232926333
477,19:56:07,19:56:06,32.702799167,-117.232926333
478,19:56:07,19:56:06,32.702799167,-117.232926333
479,19:56:07,19:56:06,32.702799167,-117.232926333
480,19:56:07,19:56:06,32.702799167,-117.232926333
481,19:56:07,19:56:06,32.702799167,-117.232926333
482,19:56:07,19:56:06,32.702799167,-117.232926333
483,19:56:07,19:56:06,32.702799167,-117.232926333
484,19:56:07,19:56:06,32.702799167,-117.232926333
485,19:56:07,19:56:06,32.702799167,-117.232926333
486,19:56:07,19:56:06,32.702799167,-117.232926333
487,19:56:07,19:56:06,32.702799167,-117.232926333
488,19:56:07,19:56:06,32.702799167,-117.232926333
489,19:56:07,19:56:06,32.702799167,-117.232926333
490,19:56:07,19:56:06,32.702799167,-117.232926333
491,19:56:07,19:56:06,32.702799167,-117.232926333
492,19:56:07,19:56:06,32.702799167,-117.232926333
493,19:56:07,19:56:06,32.702799167,-117.232926333
494,19:56:07,19:56:06,32.702799167,-117.232926333
495,19:56:07,19:56:06,32.702799167,-117.232926333
496,19:56:07,19:56:06,32.702799167,-117.232926333
497,19:56:07,19:56:06,32.702799167,-117.232926333
498,19:56:07,19:56:06,32.702799167,-117.232926333
499,19:56:07,19:56:06,32.702799167,-117.232926333
500,19:56:07,19:56:06,32.702799167,-117.232926333
501,19:56:07,19:56:06,32.702799167,-117.232926333
502,19:56:07,19:56:06,32.702799167,-117.232926333
503,19:56:07,19:56:06,32.702799167,-117.232926333
504,19:56:07,19:56:06,32.702799167,-117.232926333
505,19:56:07,19:56:06,32.702799167,-117.232926333
506,19:56:07,19:56:06,32.702799167,-117.232926333
507,19:56:07,19:56:06,32.702799167,-117.232926333
508,19:56:07,19:56:06,32.702799167,-117.232926333
509,19:56:07,19:56:06,32.702799167,-117.232926333
510,19:56:12,19:56:11,32.7028175,-117.232823333
511,19:56:12,19:56:11,32.7028175,-117.232823333
512,19:56:12,19:56:11,32.7028175,-117.232823333
513,19:56:12,19:56:11,32.7028175,-117.232823333
514,19:56:12,19:56:11,32.7028175,-117.232823333
515,19:56:12,19:56:11,32.7028175,-117.232823333
516,19:56:12,19:56:11,32.7028175,-117.232823333
517,19:56:12,19:56:11,32.7028175,-117.232823333
518,19:56:12,19:56:11,32.7028175,-117.232823333
519,19:56:12,19:56:11,32.7028175,-117.232823333
520,19:56:12,19:56:11,32.7028175,-117.232823333
521,19:56:12,19:56:11,32.7028175,-117.232823333
522,19:56:12,19:56:11,32.7028175,-117.232823333
523,19:56:12,19:56:11,32.7028175,-117.232823333
524,19:56:12,19:56:11,32.7028175,-117.232823333
525,19:56:12,19:56:11,32.7028175,-117.232823333
526,19:56:12,19:56:11,32.7028175,-117.232823333
527,19:56:12,19:56:11,32.7028175,-117.232823333
528,19:56:12,19:56:11,32.7028175,-117.232823333
529,19:56:12,19:56:11,32.7028175,-117.232823333
530,19:56:12,19:56:11,32.7028175,-117.232823333
531,19:56:12,19:56:11,32.7028175,-117.232823333
532,19:56:12,19:56:11,32.7028175,-117.232823333
533,19:56:12,19:56:11,32.7028175,-117.232823333
534,19:56:12,19:56:11,32.7028175,-117.232823333
535,19:56:12,19:56:11,32.7028175,-117.232823333
536,19:56:12,19:56:11,32.7028175,-117.232823333
537,19:56:12,19:56:11,32.7028175,-117.232823333
538,19:56:12,19:56:11,32.7028175,-117.232823333
539,19:56:12,19:56:11,32.7028175,-117.232823333
540,19:56:12,19:56:11,32.7028175,-117.232823333
541,19:56:12,19:56:11,32.7028175,-117.232823333
542,19:56:12,19:56:11,32.7028175,-117.232823333
543,19:56:12,19:56:11,32.7028175,-117.232823333
544,19:56:12,19:56:11,32.7028175,-117.232823333
545,19:56:12,19:56:11,32.7028175,-117.232823333
546,19:56:12,19:56:11,32.7028175,-117.232823333
547,19:56:12,19:56:11,32.7028175,-117.232823333
548,19:56:12,19:56:11,32.7028175,-117.232823333
549,19:56:12,19:56:11,32.7028175,-117.232823333
550,19:56:12,19:56:11,32.7028175,-117.232823333
551,19:56:12,19:56:11,32.7028175,-117.232823333
552,19:56:12,19:56:11,32.7028175,-117.232823333
553,19:56:12,19:56:11,32.7028175,-117.232823333
554,19:56:12,19:56:11,32.7028175,-117.232823333
555,19:56:12,19:56:11,32.7028175,-117.232823333
556,19:56:12,19:56:11,32.7028175,-117.232823333
557,19:56:12,19:56:11,32.7028175,-117.232823333
558,19:56:12,19:56:11,32.7028175,-117.232823333
559,19:56:12,19:56:11,32.7028175,-117.232823333
560,19:56:12,19:56:11,32.7028175,-117.232823333
561,19:56:12,19:56:11,32.7028175,-117.232823333
562,19:56:12,19:56:11,32.7028175,-117.232823333
563,19:56:12,19:56:11,32.7028175,-117.232823333
564,19:56:12,19:56:11,32.7028175,-117.232823333
565,19:56:12,19:56:11,32.7028175,-117.232823333
566,19:56:12,19:56:11,32.7028175,-117.232823333
567,19:56:12,19:56:11,32.7028175,-117.232823333
568,19:56:12,19:56:11,32.7028175,-117.232823333
569,19:56:12,19:56:11,32.7028175,-117.232823333
570,19:56:12,19:56:11,32.7028175,-117.232823333
571,19:56:12,19:56:11,32.7028175,-117.232823333
572,19:56:12,19:56:11,32.7028175,-117.232823333
573,19:56:12,19:56:11,32.7028175,-117.232823333
574,19:56:12,19:56:11,32.7028175,-117.232823333
575,19:56:12,19:56:11,32.7028175,-117.232823333
576,19:56:12,19:56:11,32.7028175,-117.232823333
577,19:56:12,19:56:11,32.7028175,-117.232823333
578,19:56:12,19:56:11,32.7028175,-117.232823333
579,19:56:12,19:56:11,32.7028175,-117.232823333
580,19:56:12,19:56:11,32.7028175,-117.232823333
581,19:56:12,19:56:11,32.7028175,-117.232823333
582,19:56:12,19:56:11,32.7028175,-117.232823333
583,19:56:12,19:56:11,32.7028175,-117.232823333
584,19:56:12,19:56:11,32.7028175,-117.232823333
585,19:56:12,19:56:11,32.7028175,-117.232823333
586,19:56:12,19:56:11,32.7028175,-117.232823333
587,19:56:12,19:56:11,32.7028175,-117.232823333
588,19:56:12,19:56:11,32.7028175,-117.232823333
589,19:56:12,19:56:11,32.7028175,-117.232823333
590,19:56:12,19:56:11,32.7028175,-117.232823333
591,19:56:12,19:56:11,32.7028175,-117.232823333
592,19:56:12,19:56:11,32.7028175,-117.232823333
593,19:56:12,19:56:11,32.7028175,-117.232823333
594,19:56:12,19:56:11,32.7028175,-117.232823333
595,19:56:12,19:56:11,32.7028175,-117.232823333
596,19:56:12,19:56:11,32.7028175,-117.232823333
597,19:56:12,19:56:11,32.7028175,-117.232823333
598,19:56:12,19:56:11,32.7028175,-117.232823333
599,19:56:12,19:56:11,32.7028175,-117.232823333
600,19:56:12,19:56:11,32.7028175,-117.232823333
601,19:56:12,19:56:11,32.7028175,-117.232823333
602,19:56:12,19:56:11,32.7028175,-117.232823333
603,19:56:12,19:56:11,32.7028175,-117.232823333
604,19:56:12,19:56:11,32.7028175,-117.232823333
605,19:56:12,19:56:11,32.7028175,-117.232823333
606,19:56:12,19:56:11,32.7028175,-117.232823333
607,19:56:12,19:56:11,32.7028175,-117.232823333
608,19:56:12,19:56:11,32.7028175,-117.232823333
609,19:56:12,19:56:11,32.7028175,-117.232823333
610,19:56:12,19:56:11,32.7028175,-117.232823333
611,19:56:12,19:56:11,32.7028175,-117.232823333
612,19:56:12,19:56:11,32.7028175,-117.232823333
613,19:56:12,19:56:11,32.7028175,-117.232823333
614,19:56:12,19:56:11,32.7028175,-117.232823333
615,19:56:12,19:56:11,32.7028175,-117.232823333
616,19:56:12,19:56:11,32.7028175,-117.232823333
617,19:56:12,19:56:11,32.7028175,-117.232823333
618,19:56:12,19:56:11,32.7028175,-117.232823333
619,19:56:12,19:56:11,32.7028175,-117.232823333
620,19:56:12,19:56:11,32.7028175,-117.232823333
621,19:56:12,19:56:11,32.7028175,-117.232823333
622,19:56:12,19:56:11,32.7028175,-117.232823333
623,19:56:12,19:56:11,32.7028175,-117.232823333
624,19:56:12,19:56:11,32.7028175,-117.232823333
625,19:56:12,19:56:11,32.7028175,-117.232823333
626,19:56:12,19:56:11,32.7028175,-117.232823333
627,19:56:12,19:56:11,32.7028175,-117.232823333
628,19:56:12,19:56:11,32.7028175,-117.232823333
629,19:56:12,19:56:11,32.7028175,-117.232823333
630,19:56:12,19:56:11,32.7028175,-117.232823333
631,19:56:12,19:56:11,32.7028175,-117.232823333
632,19:56:12,19:56:11,32.7028175,-117.232823333
633,19:56:12,19:56:11,32.7028175,-117.232823333
634,19:56:17,19:56:16,32.702886333,-117.232752167
635,19:56:17,19:56:16,32.702886333,-117.232752167
