Frame No.,Frame Time,GPS Time,Latitude,Longitude
351,19:25:58,20:20:02,32.656706,-117.125743
352,19:25:58,20:20:02,32.656706,-117.125743
353,19:25:58,20:20:02,32.656706,-117.125743
354,19:25:58,20:20:02,32.656706,-117.125743
355,19:25:58,20:20:02,32.656706,-117.125743
356,19:25:58,20:20:02,32.656706,-117.125743
357,19:25:58,20:20:02,32.656706,-117.125743
358,19:25:58,20:20:02,32.656706,-117.125743
359,19:25:58,20:20:02,32.656706,-117.125743
360,19:26:03,20:20:02,32.656706,-117.125743
361,19:26:03,20:20:02,32.656706,-117.125743
362,19:26:03,20:20:02,32.656706,-117.125743
363,19:26:03,20:20:02,32.656706,-117.125743
364,19:26:03,20:20:02,32.656706,-117.125743
365,19:26:03,20:20:02,32.656706,-117.125743
366,19:26:03,20:20:02,32.656706,-117.125743
367,19:26:03,20:20:02,32.656706,-117.125743
368,19:26:03,20:20:02,32.656706,-117.125743
369,19:26:03,20:20:02,32.656706,-117.125743
370,19:26:03,20:20:02,32.656706,-117.125743
371,19:26:03,20:20:02,32.656706,-117.125743
372,19:26:03,20:20:02,32.656706,-117.125743
373,19:26:03,20:20:02,32.656706,-117.125743
374,19:26:03,20:20:02,32.656706,-117.125743
375,19:26:03,20:20:02,32.656706,-117.125743
376,19:26:03,20:20:02,32.656706,-117.125743
377,19:26:03,20:20:02,32.656706,-117.125743
378,19:26:03,20:20:02,32.656706,-117.125743
379,19:26:03,20:20:02,32.656706,-117.125743
380,19:26:03,20:20:02,32.656706,-117.125743
381,19:26:03,20:20:02,32.656706,-117.125743
382,19:26:03,20:20:02,32.656706,-117.125743
383,19:26:03,20:20:02,32.656706,-117.125743
384,19:26:03,20:20:02,32.656706,-117.125743
385,19:26:03,20:20:02,32.656706,-117.125743
386,19:26:03,20:20:02,32.656706,-117.125743
387,19:26:03,20:20:02,32.656706,-117.125743
388,19:26:03,20:20:02,32.656706,-117.125743
389,19:26:03,20:20:02,32.656706,-117.125743
390,19:26:03,20:20:02,32.656706,-117.125743
391,19:26:03,20:20:02,32.656706,-117.125743
392,19:26:03,20:20:02,32.656706,-117.125743
393,19:26:03,20:20:02,32.656706,-117.125743
394,19:26:03,20:20:02,32.656706,-117.125743
395,19:26:03,20:20:02,32.656706,-117.125743
396,19:26:03,20:20:02,32.656706,-117.125743
397,19:26:03,20:20:02,32.656706,-117.125743
398,19:26:03,20:20:02,32.656706,-117.125743
399,19:26:03,20:20:02,32.656706,-117.125743
400,19:26:03,20:20:02,32.656706,-117.125743
401,19:26:03,20:20:02,32.656706,-117.125743
402,19:26:03,20:20:02,32.656706,-117.125743
403,19:26:03,20:20:02,32.656706,-117.125743
404,19:26:03,20:20:02,32.656706,-117.125743
405,19:26:03,20:20:02,32.656706,-117.125743
406,19:26:03,20:20:02,32.656706,-117.125743
407,19:26:03,20:20:02,32.656706,-117.125743
408,19:26:03,20:20:02,32.656706,-117.125743
409,19:26:03,20:20:02,32.656706,-117.125743
410,19:26:03,20:20:02,32.656706,-117.125743
411,19:26:03,20:20:02,32.656706,-117.125743
412,19:26:03,20:20:02,32.656706,-117.125743
413,19:26:03,20:20:02,32.656706,-117.125743
414,19:26:03,20:20:02,32.656706,-117.125743
415,19:26:03,20:20:02,32.656706,-117.125743
416,19:26:03,20:20:02,32.656706,-117.125743
417,19:26:03,20:20:02,32.656706,-117.125743
418,19:26:03,20:20:02,32.656706,-117.125743
419,19:26:03,20:20:02,32.656706,-117.125743
420,19:26:03,20:20:02,32.656706,-117.125743
421,19:26:03,20:20:02,32.656706,-117.125743
422,19:26:03,20:20:02,32.656706,-117.125743
423,19:26:03,20:20:02,32.656706,-117.125743
424,19:26:03,20:20:02,32.656706,-117.125743
425,19:26:03,20:20:02,32.656706,-117.125743
426,19:26:03,20:20:02,32.656706,-117.125743
427,19:26:03,20:20:02,32.656706,-117.125743
428,19:26:03,20:20:02,32.656706,-117.125743
429,19:26:03,20:20:02,32.656706,-117.125743
430,19:26:03,20:20:02,32.656706,-117.125743
431,19:26:03,20:20:02,32.656706,-117.125743
432,19:26:03,20:20:02,32.656706,-117.125743
433,19:26:03,20:20:02,32.656706,-117.125743
434,19:26:03,20:20:02,32.656706,-117.125743
435,19:26:03,20:20:02,32.656706,-117.125743
436,19:26:03,20:20:02,32.656706,-117.125743
437,19:26:03,20:20:02,32.656706,-117.125743
438,19:26:03,20:20:02,32.656706,-117.125743
439,19:26:03,20:20:02,32.656706,-117.125743
440,19:26:03,20:20:02,32.656706,-117.125743
441,19:26:03,20:20:02,32.656706,-117.125743
442,19:26:03,20:20:02,32.656706,-117.125743
443,19:26:03,20:20:02,32.656706,-117.125743
444,19:26:03,20:20:02,32.656706,-117.125743
445,19:26:03,20:20:02,32.656706,-117.125743
446,19:26:03,20:20:02,32.656706,-117.125743
447,19:26:03,20:20:02,32.656706,-117.125743
448,19:26:03,20:20:02,32.656706,-117.125743
449,19:26:03,20:20:02,32.656706,-117.125743
450,19:26:03,20:20:02,32.656706,-117.125743
451,19:26:03,20:20:02,32.656706,-117.125743
452,19:26:03,20:20:02,32.656706,-117.125743
453,19:26:03,20:20:02,32.656706,-117.125743
454,19:26:03,20:20:02,32.656706,-117.125743
455,19:26:03,20:20:02,32.656706,-117.125743
456,19:26:03,20:20:02,32.656706,-117.125743
457,19:26:03,20:20:02,32.656706,-117.125743
458,19:26:03,20:20:02,32.656706,-117.125743
459,19:26:03,20:20:02,32.656706,-117.125743
460,19:26:03,20:20:02,32.656706,-117.125743
461,19:26:03,20:20:02,32.656706,-117.125743
462,19:26:03,20:20:02,32.656706,-117.125743
463,19:26:03,20:20:02,32.656706,-117.125743
464,19:26:03,20:20:02,32.656706,-117.125743
465,19:26:03,20:20:02,32.656706,-117.125743
466,19:26:03,20:20:02,32.656706,-117.125743
467,19:26:03,20:20:02,32.656706,-117.125743
468,19:26:03,20:20:02,32.656706,-117.125743
469,19:26:03,20:20:02,32.656706,-117.125743
470,19:26:03,20:20:02,32.656706,-117.125743
471,19:26:03,20:20:02,32.656706,-117.125743
472,19:26:03,20:20:02,32.656706,-117.125743
473,19:26:03,20:20:02,32.656706,-117.125743
474,19:26:03,20:20:02,32.656706,-117.125743
475,19:26:03,20:20:02,32.656706,-117.125743
476,19:26:03,20:20:02,32.656706,-117.125743
477,19:26:03,20:20:02,32.656706,-117.125743
478,19:26:03,20:20:02,32.656706,-117.125743
